# Generated by QuTiP: 301x2 real matrix in decimal format [',' separated values].
0.2000000000,0.8588735908
0.2333333333,0.8172383956
0.2666666667,0.7739111562
0.3000000000,0.7300035757
0.3333333333,0.6864272553
0.3666666667,0.6438899720
0.4000000000,0.6029098884
0.4333333333,0.5638400711
0.4666666667,0.5268972329
0.5000000000,0.4921904957
0.5333333333,0.4597476814
0.5666666667,0.4295379561
0.6000000000,0.4014905474
0.6333333333,0.3755097907
0.6666666667,0.3514870224
0.7000000000,0.3293098942
0.7333333333,0.3088695623
0.7666666667,0.2900658747
0.8000000000,0.2728101063
0.8333333333,0.2570240036
0.8666666667,0.2426333640
0.9000000000,0.2295552801
0.9333333333,0.2176820509
0.9666666667,0.2068708277
1.0000000000,0.1969501502
1.0333333333,0.1877453999
1.0666666667,0.1791097085
1.1000000000,0.1709419874
1.1333333333,0.1631854028
1.1666666667,0.1558135857
1.2000000000,0.1488153334
1.2333333333,0.1421838135
1.2666666667,0.1359110447
1.3000000000,0.1299860635
1.3333333333,0.1243949987
1.3666666667,0.1191218683
1.4000000000,0.1141494824
1.4333333333,0.1094602101
1.4666666667,0.1050365465
1.5000000000,0.1008614955
1.5333333333,0.0969188090
1.5666666667,0.0931931201
1.6000000000,0.0896700029
1.6333333333,0.0863359852
1.6666666667,0.0831785290
1.7000000000,0.0801859939
1.7333333333,0.0773475883
1.7666666667,0.0746533165
1.8000000000,0.0720939237
1.8333333333,0.0696608420
1.8666666667,0.0673461381
1.9000000000,0.0651424636
1.9333333333,0.0630430087
1.9666666667,0.0610414587
2.0000000000,0.0591319550
2.0333333333,0.0573090573
2.0666666667,0.0555677108
2.1000000000,0.0539032145
2.1333333333,0.0523111939
2.1666666667,0.0507875744
2.2000000000,0.0493285577
2.2333333333,0.0479306008
2.2666666667,0.0465903958
2.3000000000,0.0453048517
2.3333333333,0.0440710784
2.3666666667,0.0428863713
2.4000000000,0.0417481973
2.4333333333,0.0406541824
2.4666666667,0.0396021002
2.5000000000,0.0385898607
2.5333333333,0.0376155010
2.5666666667,0.0366771759
2.6000000000,0.0357731502
2.6333333333,0.0349017903
2.6666666667,0.0340615579
2.7000000000,0.0332510030
2.7333333333,0.0324687584
2.7666666667,0.0317135337
2.8000000000,0.0309841106
2.8333333333,0.0302793378
2.8666666667,0.0295981273
2.9000000000,0.0289394495
2.9333333333,0.0283023301
2.9666666667,0.0276858466
3.0000000000,0.0270891245
3.0333333333,0.0265113352
3.0666666667,0.0259516923
3.1000000000,0.0254094498
3.1333333333,0.0248838992
3.1666666667,0.0243743674
3.2000000000,0.0238802148
3.2333333333,0.0234008330
3.2666666667,0.0229356432
3.3000000000,0.0224840945
3.3333333333,0.0220456623
3.3666666667,0.0216198469
3.4000000000,0.0212061719
3.4333333333,0.0208041830
3.4666666667,0.0204134468
3.5000000000,0.0200335499
3.5333333333,0.0196640974
3.5666666667,0.0193047122
3.6000000000,0.0189550338
3.6333333333,0.0186147179
3.6666666667,0.0182834349
3.7000000000,0.0179608698
3.7333333333,0.0176467210
3.7666666667,0.0173406998
3.8000000000,0.0170425295
3.8333333333,0.0167519454
3.8666666667,0.0164686935
3.9000000000,0.0161925304
3.9333333333,0.0159232227
3.9666666667,0.0156605464
4.0000000000,0.0154042866
4.0333333333,0.0151542369
4.0666666667,0.0149101992
4.1000000000,0.0146719832
4.1333333333,0.0144394059
4.1666666667,0.0142122916
4.2000000000,0.0139904713
4.2333333333,0.0137737822
4.2666666667,0.0135620681
4.3000000000,0.0133551785
4.3333333333,0.0131529684
4.3666666667,0.0129552982
4.4000000000,0.0127620338
4.4333333333,0.0125730455
4.4666666667,0.0123882086
4.5000000000,0.0122074029
4.5333333333,0.0120305125
4.5666666667,0.0118574254
4.6000000000,0.0116880339
4.6333333333,0.0115222338
4.6666666667,0.0113599247
4.7000000000,0.0112010095
4.7333333333,0.0110453947
4.7666666667,0.0108929897
4.8000000000,0.0107437073
4.8333333333,0.0105974628
4.8666666667,0.0104541748
4.9000000000,0.0103137643
4.9333333333,0.0101761550
4.9666666667,0.0100412732
5.0000000000,0.0099090473
